student_id,registration_number,full_name,gender,date_of_birth,cnic,city,province,email,phone,university,campus,degree_program,degree_code,batch_year,total_credits,total_quality_points,cgpa
2152,2022-BS-AI-2152,Salman Ilyas,Male,2007-05-24,20521-5364941-6,Faisalabad,Islamabad Capital Territory,salman.ilyas2152@student.university.pk,03423383788,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2022,124,411.6,3.32
2153,2021-BS-AI-2153,Usman Khan,Male,1998-11-02,17820-2634871-1,Peshawar,Islamabad Capital Territory,usman.khan2153@student.university.pk,03336618901,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,122,425.7,3.49
2154,2022-BS-AI-2154,Kashif Raza,Male,2004-01-28,48152-8863696-7,Rawalpindi,Balochistan,kashif.raza2154@student.university.pk,03036252326,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2022,116,371.5,3.2
2155,2022-BS-AI-2155,Ahmed Javed,Male,2005-06-02,28924-7260863-0,Multan,Balochistan,ahmed.javed2155@student.university.pk,03182942380,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2022,110,366.4,3.33
2156,2019-BS-AI-2156,Anum Mirza,Female,2005-09-23,46954-9783755-8,Lahore,Balochistan,anum.mirza2156@student.university.pk,03222590849,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,119,390.5,3.28
2157,2022-BS-AI-2157,Fatima Chaudhry,Female,1999-02-26,48977-6511424-6,Faisalabad,Islamabad Capital Territory,fatima.chaudhry2157@student.university.pk,03316001694,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2022,131,433.6,3.31
2158,2021-BS-AI-2158,Anum Ilyas,Female,2001-05-07,99743-4870352-9,Lahore,Islamabad Capital Territory,anum.ilyas2158@student.university.pk,03921182289,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,114,366.5,3.21
2159,2021-BS-AI-2159,Fahad Butt,Male,2006-12-05,27129-6642061-1,Karachi,Islamabad Capital Territory,fahad.butt2159@student.university.pk,03796593644,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2021,135,445.1,3.3
2160,2022-BS-AI-2160,Fatima Ahmed,Female,2004-03-12,81411-3385745-9,Lahore,KPK,fatima.ahmed2160@student.university.pk,03887023282,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,112,378.40000000000003,3.38
2161,2020-BS-AI-2161,Sadia Khan,Female,2003-03-09,93573-7676881-2,Peshawar,Punjab,sadia.khan2161@student.university.pk,03154575565,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2020,116,386.2,3.33
2162,2022-BS-AI-2162,Iqra Yousaf,Female,2006-12-04,58082-5636289-8,Karachi,Punjab,iqra.yousaf2162@student.university.pk,03225177555,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,125,411.1,3.29
2163,2019-BS-AI-2163,Hussain Syed,Male,2000-03-26,10558-7849359-5,Quetta,Islamabad Capital Territory,hussain.syed2163@student.university.pk,03377576689,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,112,354.2,3.16
2164,2020-BS-AI-2164,Maryam Rana,Female,2007-07-19,55240-3048795-0,Lahore,Balochistan,maryam.rana2164@student.university.pk,03455375246,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,121,393.5,3.25
2165,2021-BS-AI-2165,Ali Chaudhry,Male,1998-07-12,58187-9610523-9,Lahore,Punjab,ali.chaudhry2165@student.university.pk,03842822070,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,114,383.8,3.37
2166,2019-BS-AI-2166,Ayesha Syed,Female,2001-10-20,35198-1547915-5,Multan,Sindh,ayesha.syed2166@student.university.pk,03776161853,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2019,133,431.1,3.24
2167,2019-BS-AI-2167,Sadia Malik,Female,2004-06-05,53248-2564016-6,Peshawar,Sindh,sadia.malik2167@student.university.pk,03244044219,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2019,133,445.4,3.35
2168,2022-BS-AI-2168,Maryam Rana,Female,2000-05-05,62915-8675661-7,Rawalpindi,Balochistan,maryam.rana2168@student.university.pk,03684976112,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,131,424.6,3.24
2169,2020-BS-AI-2169,Fatima Khan,Female,2002-05-08,20489-8925877-3,Peshawar,Punjab,fatima.khan2169@student.university.pk,03453566725,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2020,124,408.2,3.29
2170,2021-BS-AI-2170,Bilal Syed,Male,1999-12-27,54601-2951364-0,Peshawar,Islamabad Capital Territory,bilal.syed2170@student.university.pk,03670557530,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2021,106,340.8,3.22
2171,2021-BS-AI-2171,Khadija Malik,Female,2004-07-30,60727-1327721-5,Peshawar,Balochistan,khadija.malik2171@student.university.pk,03325712553,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2021,129,415.5,3.22
2172,2022-BS-AI-2172,Iqra Mirza,Female,1998-07-30,64205-2969091-1,Multan,Islamabad Capital Territory,iqra.mirza2172@student.university.pk,03958302092,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2022,122,404.9,3.32
2173,2021-BS-AI-2173,Muhammad Mirza,Male,2004-06-17,64831-6728085-7,Multan,Balochistan,muhammad.mirza2173@student.university.pk,03470340934,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2021,129,450.6,3.49
2174,2021-BS-AI-2174,Kashif Hussain,Male,1999-11-13,99168-1414885-3,Faisalabad,Islamabad Capital Territory,kashif.hussain2174@student.university.pk,03349734257,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2021,110,363.5,3.3
2175,2022-BS-AI-2175,Saad Yousaf,Male,2003-12-05,18870-4665551-8,Quetta,Balochistan,saad.yousaf2175@student.university.pk,03068233482,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2022,127,405.2,3.19
2176,2022-BS-AI-2176,Imran Mirza,Male,1998-05-19,15358-4441352-9,Multan,Balochistan,imran.mirza2176@student.university.pk,03768925994,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2022,118,397.90000000000003,3.37
2177,2019-BS-AI-2177,Hira Yousaf,Female,2000-07-01,97828-2432757-0,Multan,Balochistan,hira.yousaf2177@student.university.pk,03934660846,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2019,110,369.5,3.36
2178,2019-BS-AI-2178,Maryam Shaikh,Female,1999-05-20,63328-3817316-4,Islamabad,Islamabad Capital Territory,maryam.shaikh2178@student.university.pk,03966296684,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2019,126,422.5,3.35
2179,2021-BS-AI-2179,Usman Syed,Male,2000-02-28,46690-7359994-0,Rawalpindi,Sindh,usman.syed2179@student.university.pk,03238947425,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2021,115,365.4,3.18
2180,2020-BS-AI-2180,Ayesha Yousaf,Female,2004-05-07,34999-6721425-7,Peshawar,Punjab,ayesha.yousaf2180@student.university.pk,03063529606,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2020,115,392.4,3.41
2181,2022-BS-AI-2181,Maham Hussain,Female,2004-09-18,16364-1553753-6,Peshawar,Sindh,maham.hussain2181@student.university.pk,03277893811,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2022,123,402.6,3.27
2182,2021-BS-AI-2182,Khadija Rana,Female,2001-03-22,31852-7075197-5,Multan,KPK,khadija.rana2182@student.university.pk,03324312148,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2021,119,399.8,3.36
2183,2021-BS-AI-2183,Hira Khan,Female,2001-08-20,13914-9047548-8,Rawalpindi,Balochistan,hira.khan2183@student.university.pk,03650625464,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,113,387.5,3.43
2184,2019-BS-AI-2184,Sadia Yousaf,Female,1998-04-23,42650-2260988-7,Islamabad,Sindh,sadia.yousaf2184@student.university.pk,03389200771,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2019,118,394.8,3.35
2185,2022-BS-AI-2185,Ali Rana,Male,2004-04-13,84168-9799372-7,Faisalabad,Balochistan,ali.rana2185@student.university.pk,03389438978,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2022,121,402.5,3.33
2186,2022-BS-AI-2186,Farhan Qureshi,Male,2007-04-08,32764-2897507-7,Lahore,KPK,farhan.qureshi2186@student.university.pk,03251569267,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2022,120,381.4,3.18
2187,2022-BS-AI-2187,Laiba Chaudhry,Female,1999-04-16,10588-1325245-5,Faisalabad,Sindh,laiba.chaudhry2187@student.university.pk,03336131938,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2022,124,426.8,3.44
2188,2020-BS-AI-2188,Muhammad Raza,Male,2003-11-29,99273-3671115-0,Multan,KPK,muhammad.raza2188@student.university.pk,03520641856,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2020,115,368.6,3.21
2189,2020-BS-AI-2189,Farhan Shaikh,Male,2001-05-03,96317-2143380-0,Quetta,KPK,farhan.shaikh2189@student.university.pk,03163465476,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,117,371.7,3.18
2190,2022-BS-AI-2190,Aimen Javed,Female,1999-06-24,99252-8504725-4,Multan,KPK,aimen.javed2190@student.university.pk,03023109745,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2022,134,439.7,3.28
2191,2020-BS-AI-2191,Iqra Malik,Female,2000-07-30,36432-1224761-9,Faisalabad,Sindh,iqra.malik2191@student.university.pk,03781746594,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,127,433.2,3.41
2192,2019-BS-AI-2192,Hafsa Hussain,Female,2000-09-01,21524-5355629-5,Rawalpindi,Balochistan,hafsa.hussain2192@student.university.pk,03896471668,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2019,124,407.2,3.28
2193,2019-BS-AI-2193,Hira Syed,Female,1999-07-06,91390-8722609-0,Faisalabad,Balochistan,hira.syed2193@student.university.pk,03145955734,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2019,127,422.7,3.33
2194,2020-BS-AI-2194,Hamza Malik,Male,2006-02-06,13631-3166384-5,Lahore,Islamabad Capital Territory,hamza.malik2194@student.university.pk,03676619163,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,120,390.3,3.25
2195,2020-BS-AI-2195,Hussain Malik,Male,1999-05-04,84069-8549131-0,Islamabad,Islamabad Capital Territory,hussain.malik2195@student.university.pk,03526955438,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2020,112,370.7,3.31
2196,2021-BS-AI-2196,Sana Mirza,Female,2004-07-26,52298-3095356-1,Quetta,Islamabad Capital Territory,sana.mirza2196@student.university.pk,03289643430,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2021,124,394.2,3.18
2197,2022-BS-AI-2197,Sana Ilyas,Female,1998-12-08,49676-2857227-4,Peshawar,Islamabad Capital Territory,sana.ilyas2197@student.university.pk,03212603456,Punjab University College of Information Technology,North Campus,BS Artificial Intelligence,BS-AI,2022,111,355.40000000000003,3.2
2198,2021-BS-AI-2198,Zain Ilyas,Male,2007-04-10,88812-2337621-8,Rawalpindi,Islamabad Capital Territory,zain.ilyas2198@student.university.pk,03631266976,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,107,358.2,3.35
2199,2022-BS-AI-2199,Ali Raza,Male,2001-05-15,32524-5326558-4,Multan,Balochistan,ali.raza2199@student.university.pk,03396672985,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,128,429.9,3.36
2200,2020-BS-AI-2200,Zain Qureshi,Male,2005-01-23,89115-7314805-5,Quetta,KPK,zain.qureshi2200@student.university.pk,03972067623,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,127,432.40000000000003,3.4
2201,2019-BS-AI-2201,Sara Rana,Female,2002-07-22,39673-5533382-8,Peshawar,Punjab,sara.rana2201@student.university.pk,03896917984,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2019,122,401.4,3.29
2202,2019-BS-AI-2202,Zain Hussain,Male,2001-04-15,84399-5816411-0,Multan,Islamabad Capital Territory,zain.hussain2202@student.university.pk,03616786673,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2019,120,391.90000000000003,3.27
2203,2022-BS-AI-2203,Imran Shaikh,Male,2003-06-02,60062-3322319-2,Rawalpindi,Balochistan,imran.shaikh2203@student.university.pk,03627105351,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2022,123,401.1,3.26
2204,2021-BS-AI-2204,Khadija Hussain,Female,1998-05-16,92513-1983940-1,Rawalpindi,Balochistan,khadija.hussain2204@student.university.pk,03940994750,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2021,136,438.3,3.22
2205,2021-BS-AI-2205,Hira Ilyas,Female,2000-09-17,18628-5339001-7,Lahore,Sindh,hira.ilyas2205@student.university.pk,03734742591,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,117,380.90000000000003,3.26
2206,2020-BS-AI-2206,Anum Khan,Female,2007-11-09,53248-9849783-4,Karachi,Sindh,anum.khan2206@student.university.pk,03845687853,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2020,119,402.0,3.38
2207,2022-BS-AI-2207,Laiba Raza,Female,1999-10-09,72477-2382777-5,Rawalpindi,KPK,laiba.raza2207@student.university.pk,03966003192,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,128,420.5,3.29
2208,2022-BS-AI-2208,Ahmed Raza,Male,1999-11-12,52525-1177801-0,Faisalabad,Punjab,ahmed.raza2208@student.university.pk,03472407660,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2022,122,380.2,3.12
2209,2019-BS-AI-2209,Hussain Khan,Male,2004-06-11,94531-6230534-4,Karachi,Sindh,hussain.khan2209@student.university.pk,03650347727,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2019,126,398.0,3.16
2210,2020-BS-AI-2210,Kashif Mirza,Male,2000-10-18,94056-5170552-1,Quetta,KPK,kashif.mirza2210@student.university.pk,03498403676,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,117,398.4,3.41
2211,2020-BS-AI-2211,Hafsa Hussain,Female,2006-02-13,50078-4878853-9,Karachi,Balochistan,hafsa.hussain2211@student.university.pk,03758812941,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,120,386.4,3.22
2212,2020-BS-AI-2212,Ayesha Butt,Female,2001-08-01,53827-8661711-3,Rawalpindi,Islamabad Capital Territory,ayesha.butt2212@student.university.pk,03256541288,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2020,111,357.9,3.22
2213,2020-BS-AI-2213,Hassan Syed,Male,2000-10-05,16615-4033127-3,Karachi,Balochistan,hassan.syed2213@student.university.pk,03347209744,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,124,421.1,3.4
2214,2021-BS-AI-2214,Laiba Ahmed,Female,2007-06-24,35018-8694639-2,Islamabad,Punjab,laiba.ahmed2214@student.university.pk,03473841079,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,126,426.3,3.38
2215,2020-BS-AI-2215,Bilal Syed,Male,2001-11-21,27310-6480337-1,Karachi,KPK,bilal.syed2215@student.university.pk,03163655030,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2020,120,402.4,3.35
2216,2019-BS-AI-2216,Farhan Sheikh,Male,2002-02-06,45832-3548215-2,Quetta,KPK,farhan.sheikh2216@student.university.pk,03876928515,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2019,121,405.7,3.35
2217,2021-BS-AI-2217,Maham Yousaf,Female,2001-06-05,21482-3207812-5,Lahore,Sindh,maham.yousaf2217@student.university.pk,03993302209,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,129,421.7,3.27
2218,2019-BS-AI-2218,Muhammad Mirza,Male,2006-08-23,55782-4744906-4,Lahore,Islamabad Capital Territory,muhammad.mirza2218@student.university.pk,03143482786,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2019,118,398.3,3.38
2219,2022-BS-AI-2219,Zainab Mirza,Female,1999-03-27,66654-4869062-2,Quetta,Balochistan,zainab.mirza2219@student.university.pk,03558042204,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,119,393.4,3.31
2220,2021-BS-AI-2220,Saad Javed,Male,2000-10-04,66698-4983691-5,Karachi,Balochistan,saad.javed2220@student.university.pk,03165098703,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,116,375.40000000000003,3.24
2221,2019-BS-AI-2221,Ahmed Khan,Male,2003-02-20,51208-7466145-8,Faisalabad,Sindh,ahmed.khan2221@student.university.pk,03515574806,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,121,411.3,3.4
2222,2019-BS-AI-2222,Anum Ilyas,Female,2003-03-02,76215-1705194-9,Lahore,KPK,anum.ilyas2222@student.university.pk,03338960412,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2019,115,377.5,3.28
2223,2020-BS-AI-2223,Hassan Malik,Male,1998-11-19,73647-9614165-8,Peshawar,Balochistan,hassan.malik2223@student.university.pk,03116718289,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,117,401.4,3.43
2224,2022-BS-AI-2224,Salman Malik,Male,2001-02-25,76618-8937840-8,Faisalabad,Sindh,salman.malik2224@student.university.pk,03642624704,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2022,136,459.40000000000003,3.38
2225,2021-BS-AI-2225,Zainab Shaikh,Female,2002-09-19,62462-9997668-2,Karachi,KPK,zainab.shaikh2225@student.university.pk,03098696223,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2021,119,418.6,3.52
2226,2020-BS-AI-2226,Hafsa Raza,Female,2003-11-17,10232-2883407-4,Karachi,Sindh,hafsa.raza2226@student.university.pk,03730949025,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2020,123,408.4,3.32
2227,2020-BS-AI-2227,Hira Qureshi,Female,2003-02-20,13772-9950095-3,Rawalpindi,KPK,hira.qureshi2227@student.university.pk,03647945749,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2020,112,363.8,3.25
